"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000095082",1.70313626580338,-2.5121293159888,1.98862121583895,-1.26325179273972,0.206498704910519,0.274579552865331
"ENSMUSG00000100901",3.53363670524719,-1.00254093090944,0.793641351526495,-1.26321660153059,0.206511348175235,0.274579552865331
"ENSMUSG00000036242",209.108277653269,0.291070032064608,0.230439321530869,1.26310922168558,0.206549930369387,0.274613521988554
"ENSMUSG00000091528",0.886847646260899,-3.04789727631397,2.4132935114061,-1.26296170022772,0.206602944208896,0.274666672863278
"ENSMUSG00000084346",0.560320648628605,2.98244323374468,2.36154114803344,1.26292240820292,0.206617065997536,0.274668115559473
"ENSMUSG00000042581",16.3190038451833,-0.713293300446029,0.564993720779803,-1.2624800492677,0.206776100802725,0.274862187243698
"ENSMUSG00000083410",3.37521311521037,-1.0654196209121,0.844010206223236,-1.26233025744987,0.206829973387179,0.274916453806982
"ENSMUSG00000029422",1445.91902736884,0.148652577041065,0.117775059373944,1.26217365400838,0.206886306663135,0.274973984045268
"ENSMUSG00000036864",107.978934424173,0.365075212709519,0.28931573027055,1.26185746059547,0.20700008146915,0.27510784813433
"ENSMUSG00000027893",2211.59773967035,0.162499818025717,0.128782363102101,1.26181733361178,0.207014523472457,0.275109688093932
"ENSMUSG00000022863",228.912301802837,0.208222640105489,0.165056836550347,1.26152084613578,0.207121254208951,0.275234166189113
"ENSMUSG00000021217",158.655009016507,-0.311219755869315,0.246787364656858,-1.26108464386759,0.207278352614886,0.275425555704026
"ENSMUSG00000016493",122.993027670109,0.42284905589307,0.335317858617232,1.26103947352162,0.20729462567031,0.275429808176059
"ENSMUSG00000082633",0.699029226370391,-2.16738317344094,1.71882957852756,-1.26096455432053,0.207321618083185,0.275448301891451
"ENSMUSG00000045835",0.986175423629076,1.91882619847759,1.52239703763592,1.26039801118983,0.207525818759932,0.275702218012044
"ENSMUSG00000074403",1.04241586765366,-2.64965190153057,2.10236677540984,-1.26031857643585,0.207554461302446,0.275722884311553
"ENSMUSG00000092512",2.50099002402982,1.34134081339996,1.06460891150349,1.25993761550018,0.207691867856694,0.275888024958873
"ENSMUSG00000019362",521.980872895132,-0.206887862674064,0.164218839862228,-1.25983025362761,0.207730603492507,0.275904689212862
"ENSMUSG00000028480",320.668692314545,0.211846528097231,0.168152688865955,1.25984621195149,0.207724845476183,0.275904689212862
"ENSMUSG00000029623",1015.46212788662,-0.158072754766038,0.125495442878147,-1.25958960055245,0.207817448974699,0.276002636942003
"ENSMUSG00000091897",0.859026974801498,-3.02965720398903,2.40536461125856,-1.25954177167503,0.207834712318114,0.276008166015149
"ENSMUSG00000082394",0.814385085195035,-2.96297600472704,2.35290888766062,-1.25928208281493,0.207928462506119,0.276115263868739
"ENSMUSG00000075270",18.4751262447624,-0.45093326888813,0.35810205679632,-1.25923116142449,0.207946849215859,0.276122276809034
"ENSMUSG00000070953",157.403749449593,-0.202473360514358,0.160832428296425,-1.25890880750233,0.208063272216534,0.276259458175583
"ENSMUSG00000035133",1622.56110594773,-0.248536863200245,0.19743157436904,-1.25885063721205,0.208084286330758,0.276269949505498
"ENSMUSG00000054679",10.119816330714,0.643382099254838,0.51140373119694,1.25807079613792,0.208366153836364,0.276626748278409
"ENSMUSG00000030218",215.000078725223,-0.781528176693193,0.621332611702141,-1.25782577958076,0.208454770284909,0.276720824645361
"ENSMUSG00000063142",7.1043853424632,0.673973426832822,0.535834174231793,1.25780224413472,0.208463283913388,0.276720824645361
"ENSMUSG00000024818",93.0306001175523,0.365408303790331,0.290541866004148,1.25767865683465,0.208507994080002,0.276762737180846
"ENSMUSG00000082198",0.542675731023086,-2.39266024401958,1.90257610110276,-1.25758977138037,0.208540154459661,0.276787987546339
"ENSMUSG00000083208",0.689151577673565,-2.70472768153721,2.15116188053483,-1.25733340015525,0.20863293438748,0.276893687849438
"ENSMUSG00000109493",3.87536919139296,1.46325755149941,1.16406971308153,1.25701883233941,0.208746816343643,0.27702737928598
"ENSMUSG00000030424",39.6547539503988,0.307620046932907,0.244749386114242,1.25687770587224,0.208797922531905,0.277077749563816
"ENSMUSG00000074881",0.884087596759955,1.72294514260815,1.37123466848221,1.25649181880389,0.208937710269582,0.277242705008234
"ENSMUSG00000098923",1081.86741393055,0.0971829899030295,0.0773465464924275,1.25646191472226,0.208948545864813,0.277242705008234
"ENSMUSG00000043468",0.85978245029477,-2.13912712864466,1.70282646747293,-1.25622144681555,0.209035693015398,0.277340870034094
"ENSMUSG00000027932",515.084724252667,0.265640952954758,0.211600319564531,1.25539013126937,0.209337170102064,0.277705883193577
"ENSMUSG00000078202",208.547233854809,-0.181053118284212,0.14421809648745,-1.25541192606135,0.209329262189748,0.277705883193577
"ENSMUSG00000021814",2931.01069610142,0.104296167138033,0.0830932601377764,1.25516999772425,0.209417054376179,0.277794366218706
"ENSMUSG00000005566",2222.09087448687,-0.134692067630159,0.107320204354705,-1.25504855716625,0.209461133395067,0.277835344969823
"ENSMUSG00000030347",717.328839979893,-0.307420190163808,0.245011262345133,-1.25471860852977,0.209580928070835,0.277976743690553
"ENSMUSG00000094500",0.539119262318494,-2.38759557287958,1.90334752106381,-1.25441914650726,0.209689696891851,0.278103501436133
"ENSMUSG00000028098",807.548430105119,-0.145136962461404,0.115704890686539,-1.25437189042078,0.209706864700656,0.27810876391881
"ENSMUSG00000020700",1226.76757823604,-0.13585241784867,0.1083363809627,-1.25398704148557,0.209846715546199,0.278276715121026
"ENSMUSG00000078783",0.538586031050893,-2.38654300081197,1.9034032261046,-1.2538294398587,0.209904006126071,0.278335169303933
"ENSMUSG00000055416",1.10051866292795,-1.76890181170236,1.41114451398071,-1.25352279244062,0.210015509556855,0.278465498480388
"ENSMUSG00000109324",694.536865292437,-0.197782829076291,0.157818953749308,-1.25322608202349,0.210123440493399,0.278591074680979
"ENSMUSG00000036913",11.680712835934,0.586857940090925,0.468435315411874,1.25280464726475,0.210276809968694,0.278776875738134
"ENSMUSG00000055732",1.89882958155358,-1.51902489923003,1.21374199625327,-1.25152207299339,0.210744065662863,0.27937876545969
"ENSMUSG00000022019",305.833687207384,-0.160533656211125,0.128295436609901,-1.25128110907988,0.210831935172022,0.279477667178768
"ENSMUSG00000031779",1.50916286129752,-1.60127087600302,1.27994474401966,-1.25104687798805,0.210917374898957,0.279555748096761
"ENSMUSG00000094594",0.651599762259853,-2.64067891827309,2.11077396818182,-1.2510477000755,0.210917074984961,0.279555748096761
"ENSMUSG00000031357",1314.00228226422,0.162294797660885,0.12975241704333,1.25080365637187,0.211006120571332,0.279655781236548
"ENSMUSG00000031107",78.4018802127912,0.231948647054352,0.18545642503647,1.25069081326645,0.211047303455253,0.279692768681515
"ENSMUSG00000030617",0.983687407726835,-1.84079101860357,1.47211919731938,-1.25043612090347,0.211140276587742,0.279798382755339
"ENSMUSG00000089809",5.95477335761399,-1.21684106403438,0.973516389572832,-1.24994409654296,0.211319969477829,0.280018895404301
"ENSMUSG00000025898",381.810548846972,-0.191121495305314,0.152910458194007,-1.24989158728977,0.211339152981905,0.2800267036146
"ENSMUSG00000022354",736.597685845296,-0.152904410063814,0.122343477526268,-1.2497961734902,0.211374014270437,0.280055282773478
"ENSMUSG00000035459",953.004735912134,0.365177430653842,0.292271533652679,1.24944576739998,0.211502077625771,0.280207336571551
"ENSMUSG00000066378",5.33498557288771,-1.26321151906722,1.01106244904807,-1.24939020359874,0.211522389749354,0.28021662661149
"ENSMUSG00000061374",380.870772410412,0.191951228218846,0.153689156449239,1.24895752344274,0.211680610270972,0.280408599673002
"ENSMUSG00000062896",2.4512962744663,-1.37431732893829,1.10064034811098,-1.24865250605887,0.211792199043285,0.280538780437757
"ENSMUSG00000072494",172.904597648671,-0.172874000927245,0.138471424066927,-1.24844531709077,0.211868022122563,0.28062157277301
"ENSMUSG00000022964",288.851511047737,0.244990203806448,0.196243898408224,1.24839654019114,0.211885875417338,0.280627577895895
"ENSMUSG00000071102",1.27520853304312,-2.05819285091891,1.64960921259141,-1.24768510942398,0.212146396506985,0.280954958074402
"ENSMUSG00000057265",13.6661929311986,0.618724467404144,0.495981225684454,1.24747558045227,0.212223168685024,0.281038965494957
"ENSMUSG00000050069",352.85919219369,-0.220256520612405,0.176572692909382,-1.24739854721161,0.212251398990382,0.281041020948238
"ENSMUSG00000053420",0.57012272405372,3.00521927053787,2.40917451781805,1.247406216657,0.212248588253737,0.281041020948238
"ENSMUSG00000028990",410.255518380792,-0.276945995552759,0.222089740090968,-1.24700040370763,0.212397349543679,0.281201929423552
"ENSMUSG00000087635",3.96944835645142,-1.81928600375153,1.45893699426432,-1.24699422312539,0.212399615778936,0.281201929423552
"ENSMUSG00000105573",2.42289045831938,-1.49817940547542,1.20152023170704,-1.24690318642984,0.212432998244682,0.28122845366115
"ENSMUSG00000100794",2.03521298044017,-1.17068749414358,0.939220257625307,-1.24644617132035,0.212600639485947,0.281432701264729
"ENSMUSG00000034785",1.41323158117407,2.13724433731609,1.71474083830792,1.2463949592669,0.212619430926153,0.281439893835718
"ENSMUSG00000071860",0.868101905672431,-2.27047347825282,1.8220539781195,-1.24610659482005,0.212725264020361,0.281562293481907
"ENSMUSG00000016995",6.68590362630848,-0.628241328011692,0.504224811435924,-1.24595480778226,0.21278098690205,0.281609455027664
"ENSMUSG00000104418",0.814169475010764,-2.32723372353047,1.86785868370718,-1.24593672092557,0.212787627511529,0.281609455027664
"ENSMUSG00000028917",603.400199993623,-0.167253161860899,0.134252416957168,-1.24581117905878,0.212833724471378,0.281652769354153
"ENSMUSG00000004233",191.896524125612,-0.375498261219007,0.30142798695495,-1.2457312441765,0.212863079034986,0.2816739236395
"ENSMUSG00000051081",1.81641978791732,-1.43649176186391,1.15317154850444,-1.2456878282567,0.212879023929941,0.281677331858314
"ENSMUSG00000070695",6.26713009017052,0.757919835910001,0.608562768619033,1.24542590344443,0.212975236516105,0.2817869416075
"ENSMUSG00000033762",35.3176912595585,0.412307798605697,0.331348634672433,1.24433226958457,0.213377299177862,0.282301181562222
"ENSMUSG00000008575",1008.22797209875,-0.313438292201077,0.251901585052818,-1.24428868573953,0.213393333650109,0.282304668257827
"ENSMUSG00000075570",9.95413651427929,-0.670357450365371,0.538827646309829,-1.24410366646242,0.213461411820269,0.28237700041698
"ENSMUSG00000040428",60.5606657109821,0.33885538816735,0.272421883609593,1.24386258430311,0.213550141942281,0.282476641171642
"ENSMUSG00000063434",0.830042905446178,2.36704705117627,1.90404517765347,1.24316748308115,0.213806122454364,0.282797488479565
"ENSMUSG00000096433",373.89060268675,0.284973993041809,0.229253415497169,1.243052333261,0.213848549311733,0.282835849682919
"ENSMUSG00000066392",71.4120957906274,-0.490306360332287,0.394466178416562,-1.24296172183998,0.213881939285795,0.28286225464895
"ENSMUSG00000028832",1200.88048040284,-0.198039380065178,0.159358437637095,-1.24272917707797,0.213967648383216,0.282957844827139
"ENSMUSG00000084252",1.42368450397688,-1.81546210195517,1.46093951344628,-1.24266753362882,0.213990372482675,0.282970134804336
"ENSMUSG00000036438",5988.96192689965,0.150270826414192,0.120959425875884,1.24232423662778,0.214116956543824,0.283119753823386
"ENSMUSG00000023911",7.29530723183541,-0.67756610414198,0.545589046757888,-1.24189828987285,0.21427409115065,0.283274193791369
"ENSMUSG00000038646",815.058730697419,0.150698887615442,0.121338900494416,1.24196681362196,0.214248806669773,0.283274193791369
"ENSMUSG00000062472",0.715515586912201,-2.14090358602876,1.72386915907319,-1.24191767963399,0.214266936331932,0.283274193791369
"ENSMUSG00000001819",3.94422700118116,-0.994581762968457,0.800987402175718,-1.24169463872575,0.214349248799017,0.28335577380766
"ENSMUSG00000103335",0.756164643051316,3.41013887317108,2.74668504071433,1.24154710956019,0.214403706449223,0.283409981252191
"ENSMUSG00000009097",2.14034900819021,-1.31809824457829,1.06175337674148,-1.24143541565512,0.21444494281409,0.283446706408411
"ENSMUSG00000000134",892.943865971197,-0.24616588371515,0.198337073317571,-1.24114911850594,0.214550667208742,0.283568659897182
"ENSMUSG00000048644",73.1302837741798,-0.398457348692299,0.321086625427038,-1.24096526338448,0.214618581415045,0.283640628016158
"ENSMUSG00000101916",2.01838532476419,-1.53637654758132,1.23835507295785,-1.24065914625895,0.214731692340402,0.283772315493943
"ENSMUSG00000100514",8.94351222098593,-1.18197319612145,0.953010488560572,-1.24025203322443,0.214882188036887,0.283953388092648
"ENSMUSG00000000957",2525.06170516336,0.224511386762019,0.181046995564756,1.2400724246303,0.214948607323625,0.284023343223673
"ENSMUSG00000024669",2.79910885039743,1.02156575471463,0.824371465600394,1.23920562191053,0.215269359124331,0.284429331957264
"ENSMUSG00000031148",736.335869494866,-0.145077058168779,0.11708196069255,-1.23910683858245,0.215305934799716,0.28445981942028
"ENSMUSG00000050241",17.3570015634109,-0.452250983877533,0.365079465171417,-1.2387740944706,0.215429170116436,0.28460478964028
"ENSMUSG00000108304",1.36839444754591,1.76842485396753,1.4276221905871,1.23872048615347,0.215449029278176,0.284613179375627
"ENSMUSG00000004393",487.776105098242,0.156134560624971,0.126067082768647,1.23850379651842,0.21552931523378,0.284701388254578
"ENSMUSG00000069808",671.096878394099,-0.245625110536293,0.198353596195188,-1.23831942171892,0.215597645146466,0.284773793843075
"ENSMUSG00000019301",3.17282089272076,0.980072285056108,0.791963478577217,1.23752207212488,0.215893325207147,0.28507893159019
"ENSMUSG00000024991",8451.18838647542,-0.089614500737109,0.0724152212700238,-1.23750917508009,0.215898110199314,0.28507893159019
"ENSMUSG00000042686",30.0631295339692,0.36901239024186,0.298186838599203,1.23752071679413,0.215893828051081,0.28507893159019
"ENSMUSG00000047641",3.89369696435768,0.808351556354161,0.653202473909574,1.23752065958352,0.21589384927692,0.28507893159019
"ENSMUSG00000089943",1.99836391029297,-2.06986667785691,1.67264988370752,-1.23747754866006,0.215909844386761,0.28507893159019
"ENSMUSG00000092233",1.80256139586559,-1.9460877511946,1.57256293796089,-1.23752614551507,0.215891813935707,0.28507893159019
"ENSMUSG00000024190",678.260014614806,0.156517137656802,0.12648768096688,1.23741012927405,0.215934860186703,0.285094095079186
"ENSMUSG00000027012",2683.83139758211,0.124450804321817,0.100610668718593,1.23695434993981,0.216104030754221,0.285299569143473
"ENSMUSG00000027344",1.94070730760493,1.40549185576732,1.13632220936285,1.23687792440085,0.216132406785,0.285319152791552
"ENSMUSG00000054770",276.8316136292,-0.274377387511178,0.221848176258146,-1.23678000035442,0.216168768914991,0.285349275876821
"ENSMUSG00000041921",226.490778068074,0.180255352930593,0.145761041304598,1.23664973381956,0.216217147605411,0.285395256415137
"ENSMUSG00000036879",552.27133683838,0.16692603771472,0.134988259772009,1.23659670845933,0.216236842519728,0.285403372489391
"ENSMUSG00000109490",1.33945509520658,-1.76011952977416,1.42353143889326,-1.23644584284179,0.216292884760497,0.285459458094394
"ENSMUSG00000090273",3.81114780734911,0.966010681657154,0.781490852514574,1.23611258986443,0.216416715718386,0.285604997398726
"ENSMUSG00000090981",2.96068044860572,1.1709415851264,0.947350851973472,1.23601681751503,0.216452312480671,0.285634083155158
"ENSMUSG00000025927",5.68429005058939,0.883569263234963,0.714900727320581,1.2359328078271,0.216483540754702,0.285657400899406
"ENSMUSG00000073413",3.23805692769368,0.910815033831554,0.737035979744891,1.23578096437953,0.216539992576694,0.285713996968836
"ENSMUSG00000031320",6029.5075792892,0.133721046667361,0.108212856211544,1.235722365612,0.216561781053062,0.2857248522141
"ENSMUSG00000059895",1084.24333858199,0.237013516398461,0.191886068172741,1.2351783464816,0.216764136193591,0.285973925201176
"ENSMUSG00000076937",0.645381414774219,-2.60819873565579,2.11172930391529,-1.23510088666194,0.216792959463882,0.285994043137219
"ENSMUSG00000027371",100.660981053746,-0.295492290446564,0.239344363116748,-1.2345905564629,0.216982925374895,0.28622672518931
"ENSMUSG00000063328",3.30397443748761,-2.05742395776197,1.66677754801857,-1.23437225333866,0.217064223345465,0.286316040923158
"ENSMUSG00000025373",722.879967391393,0.147344342835787,0.119383871599324,1.23420643728412,0.217125989318996,0.286367448215793
